z,volumeWeightedAvg
4.432212999999999847e-01,8.992728968073265827e-01
4.432907500000000112e-01,8.992727489282792419e-01
4.433601999999999821e-01,8.992726083749721377e-01
4.434296500000000085e-01,8.992724605962572060e-01
4.434990999999999794e-01,8.992723201455169457e-01
4.435685500000000059e-01,8.992721724699491714e-01
4.436379999999999768e-01,8.992720321226573832e-01
4.437074500000000032e-01,8.992718845511771253e-01
4.437768999999999742e-01,8.992717443088724671e-01
4.438463500000000006e-01,8.992715968428304230e-01
4.439158000000000270e-01,8.992714566925488207e-01
4.439852499999999980e-01,8.992713090232326012e-01
4.440547499999999981e-01,8.992711616365680616e-01
4.441242000000000245e-01,8.992710216773386334e-01
4.441936499999999954e-01,8.992708744855831826e-01
4.442631000000000219e-01,8.992707346183392847e-01
4.443325499999999928e-01,8.992705875263533599e-01
4.444020000000000192e-01,8.992704477622989190e-01
4.444714499999999902e-01,8.992703007748151789e-01
4.445409000000000166e-01,8.992701611152004171e-01
4.446103499999999875e-01,8.992700142312555212e-01
4.446798000000000139e-01,8.992698746616546446e-01
4.447492499999999849e-01,8.992697275740092477e-01
4.448187499999999850e-01,8.992695807702341115e-01
4.448882000000000114e-01,8.992694413948485455e-01
4.449576499999999823e-01,8.992692947885717603e-01
4.450271000000000088e-01,8.992691555061032016e-01
4.450965499999999797e-01,8.992690089989224811e-01
4.451660000000000061e-01,8.992688698178405993e-01
4.452354499999999771e-01,8.992687234134292273e-01
4.453049000000000035e-01,8.992685843362787645e-01
4.453743499999999744e-01,8.992684380367536034e-01
4.454438000000000009e-01,8.992682990641500673e-01
4.455132500000000273e-01,8.992681528681805148e-01
4.455826999999999982e-01,8.992680139850477428e-01
4.456521500000000247e-01,8.992678675832999069e-01
4.457216500000000248e-01,8.992677214645415917e-01
4.457910999999999957e-01,8.992675827726328563e-01
4.458605500000000221e-01,8.992674368507196370e-01
4.459299999999999931e-01,8.992672982529189563e-01
4.459994500000000195e-01,8.992671524320745569e-01
4.460688999999999904e-01,8.992670139368160731e-01
4.461383500000000168e-01,8.992668682185992468e-01
4.462077999999999878e-01,8.992667298255994091e-01
4.462772500000000142e-01,8.992665842097367079e-01
4.463466999999999851e-01,8.992664459066570526e-01
4.464161500000000116e-01,8.992663000869340895e-01
4.464856500000000117e-01,8.992661545507691923e-01
4.465550999999999826e-01,8.992660164399893796e-01
4.466245500000000090e-01,8.992658710985168558e-01
4.466939999999999800e-01,8.992657330787531267e-01
4.467634500000000064e-01,8.992655878355531041e-01
4.468328999999999773e-01,8.992654499172372251e-01
4.469023500000000038e-01,8.992653047772172226e-01
4.469717999999999747e-01,8.992651669621396504e-01
4.470412500000000011e-01,8.992650219248412569e-01
4.471107000000000276e-01,8.992648842115542607e-01
4.471801499999999985e-01,8.992647392760176883e-01
4.472496000000000249e-01,8.992646016525122077e-01
4.473190499999999958e-01,8.992644565133758316e-01
4.473885499999999960e-01,8.992643116588088237e-01
4.474580000000000224e-01,8.992641742302823760e-01
4.475274499999999933e-01,8.992640295728219213e-01
4.475969000000000197e-01,8.992638922366440468e-01
4.476663499999999907e-01,8.992637476775672267e-01
4.477358000000000171e-01,8.992636104419728937e-01
4.478052499999999880e-01,8.992634659851399537e-01
4.478747000000000145e-01,8.992633288524120028e-01
4.479441499999999854e-01,8.992631844993392853e-01
4.480136000000000118e-01,8.992630474706347909e-01
4.480830499999999827e-01,8.992629032209966677e-01
4.481525000000000092e-01,8.992627662829726365e-01
4.482219499999999801e-01,8.992626218299523133e-01
4.482914499999999802e-01,8.992624776609223769e-01
4.483609000000000067e-01,8.992623409168482018e-01
4.484303499999999776e-01,8.992621969445697694e-01
4.484998000000000040e-01,8.992620602928909079e-01
4.485692499999999749e-01,8.992619164191352210e-01
4.486387000000000014e-01,8.992617798674888974e-01
4.487081499999999723e-01,8.992616360952032650e-01
4.487775999999999987e-01,8.992614996460118748e-01
4.488470500000000252e-01,8.992613559767252962e-01
4.489164999999999961e-01,8.992612196187544926e-01
4.489859500000000225e-01,8.992610757468372240e-01
4.490554500000000226e-01,8.992609321589287719e-01
4.491248999999999936e-01,8.992607959949080465e-01
4.491943500000000200e-01,8.992606526029532921e-01
4.492637999999999909e-01,8.992605165307689941e-01
4.493332500000000174e-01,8.992603732374632175e-01
4.494026999999999883e-01,8.992602372661472332e-01
4.494721500000000147e-01,8.992600940751204197e-01
4.495415999999999856e-01,8.992599582060379904e-01
4.496110500000000121e-01,8.992598151174933108e-01
4.496804999999999830e-01,8.992596793518751186e-01
4.497499500000000094e-01,8.992595363669719788e-01
4.498193999999999804e-01,8.992594006925120897e-01
4.498888500000000068e-01,8.992592575050584180e-01
4.499583500000000069e-01,8.992591146011592595e-01
4.500277999999999778e-01,8.992589791200082949e-01
4.500972500000000043e-01,8.992588364114758592e-01
4.501666999999999752e-01,8.992587010216763765e-01
4.502361500000000016e-01,8.992585584119401343e-01
4.503055999999999726e-01,8.992584231235988268e-01
4.503750499999999990e-01,8.992582806170641430e-01
4.504445000000000254e-01,8.992581454328377744e-01
4.505139499999999964e-01,8.992580030303913841e-01
4.505834000000000228e-01,8.992578679503870909e-01
4.506528499999999937e-01,8.992577256523113238e-01
4.507223000000000201e-01,8.992575906634937555e-01
4.507917499999999911e-01,8.992574481621486981e-01
4.508612499999999912e-01,8.992573059438195848e-01
4.509307000000000176e-01,8.992571711467534090e-01
4.510001499999999885e-01,8.992570291225732149e-01
4.510696000000000150e-01,8.992568944154052391e-01
4.511390499999999859e-01,8.992567524886110331e-01
4.512085000000000123e-01,8.992566178824893397e-01
4.512779499999999833e-01,8.992564760588208639e-01
4.513474000000000097e-01,8.992563415571821483e-01
4.514168499999999806e-01,8.992561998380337318e-01
4.514863000000000071e-01,8.992560654268489939e-01
4.515557499999999780e-01,8.992559235032363540e-01
4.516252499999999781e-01,8.992557818622166632e-01
4.516947000000000045e-01,8.992556476418779310e-01
4.517641499999999755e-01,8.992555061958538154e-01
4.518336000000000019e-01,8.992553720668495787e-01
4.519030499999999728e-01,8.992552307193444339e-01
4.519724999999999993e-01,8.992550966912267185e-01
4.520419500000000257e-01,8.992549554452834437e-01
4.521113999999999966e-01,8.992548215194656747e-01
4.521808500000000230e-01,8.992546803766471308e-01
4.522502999999999940e-01,8.992545465541812444e-01
4.523197500000000204e-01,8.992544055147251303e-01
4.523891999999999913e-01,8.992542717821100373e-01
4.524586500000000178e-01,8.992541305372592220e-01
4.525281500000000179e-01,8.992539895745940148e-01
4.525975999999999888e-01,8.992538560314602414e-01
4.526670500000000152e-01,8.992537152636882469e-01
4.527364999999999862e-01,8.992535818127670444e-01
4.528059500000000126e-01,8.992534411449658593e-01
4.528753999999999835e-01,8.992533077971568423e-01
4.529448500000000100e-01,8.992531672330984494e-01
4.530142999999999809e-01,8.992530339878733736e-01
4.530837500000000073e-01,8.992528935253694122e-01
4.531531999999999782e-01,8.992527603687948679e-01
4.532226500000000047e-01,8.992526197014473199e-01
4.532921500000000048e-01,8.992524793177197884e-01
4.533615999999999757e-01,8.992523463540806894e-01
4.534310500000000022e-01,8.992522061665934041e-01
4.535004999999999731e-01,8.992520732944526696e-01
4.535699499999999995e-01,8.992519332048206637e-01
4.536394000000000259e-01,8.992518004336934601e-01
4.537088499999999969e-01,8.992516604470564001e-01
4.537783000000000233e-01,8.992515277798899254e-01
4.538477499999999942e-01,8.992513878978146691e-01
4.539172000000000207e-01,8.992512553340071824e-01
4.539866499999999916e-01,8.992511155537050715e-01
4.540561000000000180e-01,8.992509830779177316e-01
4.541255499999999889e-01,8.992508430914812889e-01
4.541950499999999891e-01,8.992507033884785672e-01
4.542645000000000155e-01,8.992505711046244743e-01
4.543339499999999864e-01,8.992504315987134289e-01
4.544034000000000129e-01,8.992502994087517854e-01
4.544728499999999838e-01,8.992501600026460151e-01
4.545423000000000102e-01,8.992500279141878439e-01
4.546117499999999811e-01,8.992498886104453026e-01
4.546812000000000076e-01,8.992497566241998141e-01
4.547506499999999785e-01,8.992496174236923601e-01
4.548201000000000049e-01,8.992494855412032084e-01
4.548895499999999759e-01,8.992493464439690332e-01
4.549590000000000023e-01,8.992492146514623474e-01
4.550284499999999732e-01,8.992490753488331379e-01
4.550979499999999733e-01,8.992489363292065496e-01
4.551673999999999998e-01,8.992488047273377028e-01
4.552368500000000262e-01,8.992486659032828955e-01
4.553062999999999971e-01,8.992485343944528475e-01
4.553757500000000236e-01,8.992483956708017256e-01
4.554451999999999945e-01,8.992482642635525325e-01
4.555146500000000209e-01,8.992481256416772206e-01
4.555840999999999918e-01,8.992479943355593530e-01
4.556535500000000183e-01,8.992478558144754164e-01
4.557229999999999892e-01,8.992477245974239697e-01
4.557924500000000156e-01,8.992475858721507009e-01
4.558619500000000158e-01,8.992474474314106070e-01
4.559313999999999867e-01,8.992473164084011650e-01
4.560008500000000131e-01,8.992471781634475692e-01
4.560702999999999840e-01,8.992470472318522257e-01
4.561397500000000105e-01,8.992469090847801105e-01
4.562091999999999814e-01,8.992467782532711507e-01
4.562786500000000078e-01,8.992466402087943012e-01
4.563480999999999788e-01,8.992465094805159875e-01
4.564175500000000052e-01,8.992463715392218226e-01
4.564869999999999761e-01,8.992462409137755852e-01
4.565564500000000026e-01,8.992461030739136163e-01
4.566258999999999735e-01,8.992459725373443957e-01
4.566953499999999999e-01,8.992458344931788528e-01
4.567648500000000000e-01,8.992456967326215578e-01
4.568343000000000265e-01,8.992455663893474949e-01
4.569037499999999974e-01,8.992454288249726035e-01
4.569732000000000238e-01,8.992452985726401282e-01
4.570426499999999947e-01,8.992451611057091787e-01
4.571121000000000212e-01,8.992450309525861218e-01
4.571815499999999921e-01,8.992448935864204573e-01
4.572510000000000185e-01,8.992447635359621660e-01
4.573204499999999895e-01,8.992446262728782669e-01
4.573899000000000159e-01,8.992444963131087654e-01
4.574593499999999868e-01,8.992443588461893622e-01
4.575288499999999869e-01,8.992442216620548656e-01
4.575983000000000134e-01,8.992440918928072957e-01
4.576677499999999843e-01,8.992439549018498290e-01
4.577372000000000107e-01,8.992438252218862837e-01
4.578066499999999817e-01,8.992436883282394211e-01
4.578761000000000081e-01,8.992435587482195958e-01
4.579455499999999790e-01,8.992434219560069275e-01
4.580150000000000055e-01,8.992432924782910453e-01
4.580844499999999764e-01,8.992431557887257121e-01
4.581539000000000028e-01,8.992430264143276286e-01
4.582233499999999737e-01,8.992428898282549543e-01
4.582928000000000002e-01,8.992427605449418992e-01
4.583622500000000266e-01,8.992426237563959646e-01
4.584317500000000267e-01,8.992424872509134914e-01
4.585011999999999976e-01,8.992423581597769333e-01
4.585706500000000241e-01,8.992422218484761309e-01
4.586400999999999950e-01,8.992420928471958064e-01
4.587095500000000214e-01,8.992419566333255121e-01
4.587789999999999924e-01,8.992418277330935794e-01
4.588484500000000188e-01,8.992416916224194035e-01
4.589178999999999897e-01,8.992415628265162386e-01
4.589873500000000162e-01,8.992414268200523697e-01
4.590567999999999871e-01,8.992412981278622430e-01
4.591262500000000135e-01,8.992411622246020420e-01
4.591956999999999844e-01,8.992410336218850109e-01
4.592651500000000109e-01,8.992408975140258054e-01
4.593346500000000110e-01,8.992407616889851463e-01
4.594040999999999819e-01,8.992406332770025434e-01
4.594735500000000084e-01,8.992404976458772126e-01
4.595429999999999793e-01,8.992403693240190732e-01
4.596124500000000057e-01,8.992402337902880571e-01
4.596818999999999766e-01,8.992401055695715684e-01
4.597513500000000031e-01,8.992399701390186850e-01
4.598207999999999740e-01,8.992398420225541367e-01
4.598902500000000004e-01,8.992397066957854568e-01
4.599597000000000269e-01,8.992395786690414727e-01
4.600291499999999978e-01,8.992394431377354058e-01
4.600986499999999979e-01,8.992393078889787672e-01
4.601681000000000243e-01,8.992391800530352697e-01
4.602375499999999953e-01,8.992390449992306856e-01
4.603070000000000217e-01,8.992389172543296949e-01
4.603764499999999926e-01,8.992387822982432777e-01
4.604459000000000191e-01,8.992386546539520298e-01
4.605153499999999900e-01,8.992385197998277180e-01
4.605848000000000164e-01,8.992383922585701628e-01
4.606542499999999873e-01,8.992382575080962726e-01
4.607237000000000138e-01,8.992381300703421454e-01
4.607931499999999847e-01,8.992379954233613581e-01
4.608626000000000111e-01,8.992378680749799624e-01
4.609320499999999821e-01,8.992377332221335173e-01
4.610015499999999822e-01,8.992375986518891251e-01
4.610710000000000086e-01,8.992374714929441959e-01
4.611404499999999795e-01,8.992373371168937979e-01
4.612099000000000060e-01,8.992372100495870102e-01
4.612793499999999769e-01,8.992370757725874908e-01
4.613488000000000033e-01,8.992369488078935102e-01
4.614182499999999743e-01,8.992368146340534718e-01
4.614877000000000007e-01,8.992366877714994544e-01
4.615571500000000271e-01,8.992365536996658193e-01
4.616265999999999980e-01,8.992364269253130260e-01
4.616960500000000245e-01,8.992362926477213136e-01
4.617655500000000246e-01,8.992361586536885554e-01
4.618349999999999955e-01,8.992360320708386867e-01
4.619044500000000220e-01,8.992358982715286109e-01
4.619738999999999929e-01,8.992357717793777461e-01
4.620433500000000193e-01,8.992356380770547553e-01
4.621127999999999902e-01,8.992355116854517938e-01
4.621822500000000167e-01,8.992353780856144896e-01
4.622516999999999876e-01,8.992352517973818404e-01
4.623211500000000140e-01,8.992351183018298943e-01
4.623905999999999850e-01,8.992349921156688186e-01
4.624600500000000114e-01,8.992348587205595267e-01
4.625294999999999823e-01,8.992347326224660042e-01
4.625989500000000088e-01,8.992345990211823015e-01
4.626684500000000089e-01,8.992344657042150580e-01
4.627378999999999798e-01,8.992343397988391551e-01
4.628073500000000062e-01,8.992342066782103016e-01
4.628767999999999772e-01,8.992340808650737261e-01
4.629462500000000036e-01,8.992339478419317800e-01
4.630156999999999745e-01,8.992338221272904164e-01
4.630851500000000009e-01,8.992336892041661311e-01
4.631546000000000274e-01,8.992335635898517365e-01
4.632240499999999983e-01,8.992334307687077644e-01
4.632935000000000247e-01,8.992333052573008301e-01
4.633629499999999957e-01,8.992331725377288310e-01
4.634324000000000221e-01,8.992330471153453519e-01
4.635018499999999930e-01,8.992329141909821688e-01
4.635713499999999931e-01,8.992327815496816701e-01
4.636408000000000196e-01,8.992326563190415900e-01
4.637102499999999905e-01,8.992325238740581650e-01
4.637797000000000169e-01,8.992323987362099702e-01
4.638491499999999879e-01,8.992322663905695235e-01
4.639186000000000143e-01,8.992321413527234464e-01
4.639880499999999852e-01,8.992320091077024014e-01
4.640575000000000117e-01,8.992318841708712984e-01
4.641269499999999826e-01,8.992317520267738562e-01
4.641964000000000090e-01,8.992316271797385907e-01
4.642658499999999799e-01,8.992314948326352031e-01
4.643353499999999801e-01,8.992313627699261014e-01
4.644048000000000065e-01,8.992312381171436719e-01
4.644742499999999774e-01,8.992311062497331253e-01
4.645437000000000038e-01,8.992309816875138084e-01
4.646131499999999748e-01,8.992308499173119474e-01
4.646826000000000012e-01,8.992307254545764961e-01
4.647520500000000276e-01,8.992305937861253540e-01
4.648214999999999986e-01,8.992304694256449960e-01
4.648909500000000250e-01,8.992303378590993379e-01
4.649603999999999959e-01,8.992302136001675272e-01
4.650298500000000224e-01,8.992300821342430472e-01
4.650992999999999933e-01,8.992299579637317297e-01
4.651687500000000197e-01,8.992298262937923337e-01
4.652382500000000198e-01,8.992296949080628155e-01
